Seq_ID,Protein_names,Protein_families,superkingdom,kingdom,phylum,class,order,family,genus,species,Uniprot_Entry,Gene_Names,Organism,Length,EC_number,RefSeq,AlphaFoldDB,PDB
M0ZFR1_HORVV,,,,,,,,,,,M0ZFR1,,,,,,,
B4H2T4_DROPE,GL26733,Peptidase S54 family,Eukaryota,Metazoa,Hexapoda,Neoptera,Muscomorpha,Drosophilinae,Sophophora,,B4H2T4,Dper\GL26733Dper_GL26733,Drosophilapersimilis(Fruitfly),417,,XP_002025163.1;,B4H2T4;,
M0URA5_HORVV,,,,,,,,,,,M0URA5,,,,,,,
W5A7B5_WHEAT,,,,,,,,,,,W5A7B5,,,,,,,
A0A0E0QM09_ORYRU,RHOMBOID-like protein (EC 3.4.21.105),Peptidase S54 family,Eukaryota,Viridiplantae,Streptophytina,Petrosaviidae,Poales,Oryzoideae,Oryza,,A0A0E0QM09,,Oryzarufipogon(Brownbeardrice)(Asianwildrice),334,3.4.21.105,,A0A0E0QM09;,
A0A0L9SSJ5_9HYPO,,,,,,,,,,,A0A0L9SSJ5,,,,,,,
R6E2U9_9BACE,Peptidase S54 rhomboid domain-containing protein,Peptidase S54 family,Bacteria,Bacteria,Bacteroidota,unclassifiedBacteroides,Bacteroidales,Bacteroidaceae,Bacteroides,,R6E2U9,BN772_00195,Bacteroidessp.CAG:754,225,,,R6E2U9;,
C9ZAJ1_STRSW,Putative integral membrane protein,Peptidase S54 family,Bacteria,Bacillati,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,Streptomycesscabiei,C9ZAJ1,SCAB_45641,Streptomycesscabiei(strain87.22),297,,WP_013002231.1;,C9ZAJ1;,
A0A0D3EJJ8_9ORYZ,RHOMBOID-like protein (EC 3.4.21.105),Peptidase S54 family,Eukaryota,Viridiplantae,Streptophytina,Petrosaviidae,Poales,Oryzoideae,Oryza,,A0A0D3EJJ8,,Oryzabarthii,335,3.4.21.105,,A0A0D3EJJ8;,
W5EU29_WHEAT,,,,,,,,,,,W5EU29,,,,,,,
F3PW24_9BACE,"Peptidase, S54 family",Peptidase S54 family,Bacteria,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroidesfluxus,F3PW24,HMPREF9446_02955,BacteroidesfluxusYIT12057,227,,WP_009126182.1;,F3PW24;,
A0A0E0JE03_ORYPU,RHOMBOID-like protein (EC 3.4.21.105),Peptidase S54 family,Eukaryota,Viridiplantae,Streptophytina,Petrosaviidae,Poales,Oryzoideae,Oryza,,A0A0E0JE03,,Oryzapunctata(Redrice),393,3.4.21.105,,A0A0E0JE03;,
D2HXG7_AILME,Rhomboid-related protein 2 (EC 3.4.21.105),Peptidase S54 family,Eukaryota,Metazoa,Craniata,Mammalia,Caniformia,Ursidae,Ailuropoda,,D2HXG7,RHBDL2PANDA_017330,Ailuropodamelanoleuca(Giantpanda),303,3.4.21.105,XP_011233383.1;XP_019663754.1;XP_019663755.1;,,
F1RG54_PIG,Rhomboid-related protein 1 (EC 3.4.21.105),Peptidase S54 family,Eukaryota,Metazoa,Craniata,Mammalia,Suina,Suidae,Sus,,F1RG54,RHBDL1,Susscrofa(Pig),373,3.4.21.105,,,
R6LIF0_9BACE,,,,,,,,,,,R6LIF0,,,,,,,
M4EFQ9_BRACM,RHOMBOID-like protein (EC 3.4.21.105),Peptidase S54 family,Eukaryota,Viridiplantae,Streptophytina,Magnoliopsida,Brassicales,Brassicaceae,Brassica,,M4EFQ9,,Brassicacampestris(Fieldmustard),314,3.4.21.105,XP_009112976.1;,M4EFQ9;,
K3ZNC0_SETIT,RHOMBOID-like protein (EC 3.4.21.105),Peptidase S54 family,Eukaryota,Viridiplantae,Streptophytina,Petrosaviidae,Poales,Panicoideae,Setaria,,K3ZNC0,,Setariaitalica(Foxtailmillet)(Panicumitalicum),320,3.4.21.105,,K3ZNC0;,
C5WUM0_SORBI,RHOMBOID-like protein (EC 3.4.21.105),Peptidase S54 family,Eukaryota,Viridiplantae,Streptophytina,Petrosaviidae,Poales,Panicoideae,Sorghum,,C5WUM0,SORBI_3001G321800,Sorghumbicolor(Sorghum)(Sorghumvulgare),335,3.4.21.105,XP_002467632.1;,C5WUM0;,
K7U7I3_MAIZE,RHOMBOID-like protein (EC 3.4.21.105),Peptidase S54 family,Eukaryota,Viridiplantae,Streptophytina,Petrosaviidae,Poales,Panicoideae,Zea,,K7U7I3,ZEAMMB73_Zm00001d052734,Zeamays(Maize),322,3.4.21.105,XP_008679489.1;,,
A0A078IET5_BRANA,RHOMBOID-like protein (EC 3.4.21.105),Peptidase S54 family,Eukaryota,Viridiplantae,Streptophytina,Magnoliopsida,Brassicales,Brassicaceae,Brassica,,A0A078IET5,BnaA07g14240DDARMORV10_A07P19460.1GSBRNA2T00088385001,Brassicanapus(Rape),381,3.4.21.105,XP_013647715.1;,A0A078IET5;,
A0A0A0LDP6_CUCSA,RHOMBOID-like protein (EC 3.4.21.105),Peptidase S54 family,Eukaryota,Viridiplantae,Streptophytina,Magnoliopsida,Cucurbitales,Cucurbitaceae,Cucumis,,A0A0A0LDP6,Csa_3G734200,Cucumissativus(Cucumber),420,3.4.21.105,,A0A0A0LDP6;,
M8AU89_TRIUA,RHOMBOID-like protein (EC 3.4.21.105),Peptidase S54 family,Eukaryota,Viridiplantae,Streptophytina,Petrosaviidae,Poales,Pooideae,Triticum,,M8AU89,TRIUR3_15839,Triticumurartu(Redwildeinkorn)(Crithodiumurartu),332,3.4.21.105,,M8AU89;,
W4ZQE1_WHEAT,,,,,,,,,,,W4ZQE1,,,,,,,
A0A0E0AYH9_9ORYZ,RHOMBOID-like protein (EC 3.4.21.105),Peptidase S54 family,Eukaryota,Viridiplantae,Streptophytina,Petrosaviidae,Poales,Oryzoideae,Oryza,,A0A0E0AYH9,,Oryzaglumipatula,323,3.4.21.105,,A0A0E0AYH9;,
R0FPZ5_9BRAS,RHOMBOID-like protein (EC 3.4.21.105),Peptidase S54 family,Eukaryota,Viridiplantae,Streptophytina,Magnoliopsida,Brassicales,Brassicaceae,Capsella,,R0FPZ5,CARUB_v10017398mg,Capsellarubella,396,3.4.21.105,XP_006291268.1;,R0FPZ5;,
D7LKB6_ARALL,RHOMBOID-like protein (EC 3.4.21.105),Peptidase S54 family,Eukaryota,Viridiplantae,Streptophytina,Magnoliopsida,Brassicales,Brassicaceae,Arabidopsis,Arabidopsislyrata,D7LKB6,ARALYDRAFT_481823,Arabidopsislyratasubsp.lyrata(Lyre-leavedrock-cress),387,3.4.21.105,XP_002879198.1;,D7LKB6;,
Q6ZFV7_ORYSJ,RHOMBOID-like protein (EC 3.4.21.105),Peptidase S54 family,Eukaryota,Viridiplantae,Streptophytina,Petrosaviidae,Poales,Oryzoideae,Oryza,Oryzasativa,Q6ZFV7,Os08g0546700OSNPB_080546700,Oryzasativasubsp.japonica(Rice),323,3.4.21.105,XP_015648544.1;,Q6ZFV7;,
A0A077S656_WHEAT,Peptidase S54 rhomboid domain-containing protein,Peptidase S54 family,Eukaryota,Viridiplantae,Streptophytina,Petrosaviidae,Poales,Pooideae,Triticum,,A0A077S656,TRAES_3BF049300060CFD_c1,Triticumaestivum(Wheat),274,,,,
A0A4X1VF40_PIG,Rhomboid domain-containing protein 3,,Eukaryota,Metazoa,Craniata,Mammalia,Suina,Suidae,Sus,,A0A4X1VF40,,Susscrofa(Pig),386,,XP_003359196.1;XP_005657420.1;,,
Q82FC5_STRAW,Membrane protein,Peptidase S54 family,Bacteria,Bacillati,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,Streptomycesavermitilis,Q82FC5,SAVERM_4330,Streptomycesavermitilis(strainATCC31267/DSM46492/JCM5070/NBRC14893/NCIMB12804/NRRL8165/MA-4680),298,,,Q82FC5;,
A0A084FVE1_PSEDA,Rhomboid-type serine protease (EC 3.4.21.105),Peptidase S54 family,Eukaryota,Dikarya,Pezizomycotina,Hypocreomycetidae,Microascales,Microascaceae,Scedosporium,,A0A084FVE1,SAPIO_CDS10434,Pseudallescheriaapiosperma(Scedosporiumapiospermum),557,3.4.21.105,XP_016638852.1;,A0A084FVE1;,
B4MLF1_DROWI,Peptidase S54 rhomboid domain-containing protein,Peptidase S54 family,Eukaryota,Metazoa,Hexapoda,Neoptera,Muscomorpha,Drosophilinae,Sophophora,,B4MLF1,Dwil\GK17206Dwil_GK17206,Drosophilawillistoni(Fruitfly),475,,XP_002061821.1;,B4MLF1;,
A0A0D9XFV2_9ORYZ,RHOMBOID-like protein (EC 3.4.21.105),Peptidase S54 family,Eukaryota,Viridiplantae,Streptophytina,Petrosaviidae,Poales,Oryzoideae,Leersia,,A0A0D9XFV2,,Leersiaperrieri,331,3.4.21.105,,A0A0D9XFV2;,
A0A059AH05_EUCGR,RHOMBOID-like protein (EC 3.4.21.105),Peptidase S54 family,Eukaryota,Viridiplantae,Streptophytina,Magnoliopsida,Myrtales,Myrtoideae,Eucalyptus,,A0A059AH05,EUGRSUZ_J02047,Eucalyptusgrandis(Floodedgum),293,3.4.21.105,,A0A059AH05;,
J9P8S2_CANLF,,,,,,,,,,,J9P8S2,,,,,,,
A2Z9G1_ORYSI,RHOMBOID-like protein (EC 3.4.21.105),Peptidase S54 family,Eukaryota,Viridiplantae,Streptophytina,Petrosaviidae,Poales,Oryzoideae,Oryza,Oryzasativa,A2Z9G1,OsI_34361,Oryzasativasubsp.indica(Rice),332,3.4.21.105,,A2Z9G1;,
D9X065_STRVT,Rhomboid family protein,Peptidase S54 family,Bacteria,Bacillati,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,Streptomycesviridochromogenes,D9X065,SSQG_03941,Streptomycesviridochromogenes(strainDSM40736/JCM4977/BCRC1201/Tue494),296,,WP_003991531.1;,D9X065;,
Q9W0F8_DROME,LP02893p (Roughoid (EC 3.4.21.-)),Peptidase S54 family,Eukaryota,Metazoa,Hexapoda,Neoptera,Muscomorpha,Drosophilinae,Sophophora,,Q9W0F8,ruDmel\CG1214Rho-3rho-3Rho-related[62A1]Rho3rho3RuCG1214Dmel_CG1214,Drosophilamelanogaster(Fruitfly),341,3.4.21.-,NP_524790.1;,Q9W0F8;,
B9HH36_POPTR,Peptidase S54 rhomboid domain-containing protein,Peptidase S54 family,Eukaryota,Viridiplantae,Streptophytina,Magnoliopsida,Malpighiales,Salicaceae,Populus,,B9HH36,POPTR_007G130300,Populustrichocarpa(Westernbalsampoplar)(Populusbalsamiferasubsp.trichocarpa),269,,XP_002310428.1;,B9HH36;,
E3QB75_COLGM,Rhomboid-type serine protease (EC 3.4.21.105),Peptidase S54 family,Eukaryota,Dikarya,Pezizomycotina,Hypocreomycetidae,Glomerellales,Glomerellaceae,Colletotrichum,Colletotrichumgraminicola,E3QB75,GLRG_03257,Colletotrichumgraminicola(strainM1.001/M2/FGSC10212)(Maizeanthracnosefungus)(Glomerellagraminicola),561,3.4.21.105,XP_008092133.1;,E3QB75;,
A0A0D9ZPF9_9ORYZ,RHOMBOID-like protein (EC 3.4.21.105),Peptidase S54 family,Eukaryota,Viridiplantae,Streptophytina,Petrosaviidae,Poales,Oryzoideae,Oryza,,A0A0D9ZPF9,,Oryzaglumipatula,352,3.4.21.105,,A0A0D9ZPF9;,
A0A0M8VMI4_9ACTN,Membrane protein,,Bacteria,Bacillati,Actinomycetota,unclassifiedStreptomyces,Kitasatosporales,Streptomycetaceae,Streptomyces,,A0A0M8VMI4,ADL01_22865,Streptomycessp.NRRLWC-3618,247,,WP_053743875.1;,A0A0M8VMI4;,
F1SV24_PIG,Rhomboid-related protein 2 (EC 3.4.21.105),Peptidase S54 family,Eukaryota,Metazoa,Craniata,Mammalia,Suina,Suidae,Sus,,F1SV24,RHBDL2,Susscrofa(Pig),304,3.4.21.105,NP_001231872.1;,,
Q3USF1_MOUSE,rhomboid protease (EC 3.4.21.105),Peptidase S54 family,Eukaryota,Metazoa,Craniata,Mammalia,Myomorpha,Murinae,Mus,,Q3USF1,Rhbdl1,Musmusculus(Mouse),373,3.4.21.105,NP_659065.1;,Q3USF1;,
A0A078H076_BRANA,RHOMBOID-like protein (EC 3.4.21.105),Peptidase S54 family,Eukaryota,Viridiplantae,Streptophytina,Magnoliopsida,Brassicales,Brassicaceae,Brassica,,A0A078H076,BnaC04g26990DDARMORV10_C04P38790.1GSBRNA2T00046314001,Brassicanapus(Rape),391,3.4.21.105,XP_013737900.1;,A0A078H076;,
I1R2A8_ORYGL,RHOMBOID-like protein (EC 3.4.21.105),Peptidase S54 family,Eukaryota,Viridiplantae,Streptophytina,Petrosaviidae,Poales,Oryzoideae,Oryza,,I1R2A8,,Oryzaglaberrima(Africanrice),374,3.4.21.105,,I1R2A8;,
M3WLL4_FELCA,Rhomboid-related protein 1 (EC 3.4.21.105),Peptidase S54 family,Eukaryota,Metazoa,Craniata,Mammalia,Feliformia,Felinae,Felis,,M3WLL4,RHBDL1,Feliscatus(Cat)(Felissilvestriscatus),373,3.4.21.105,,M3WLL4;,
D5ZQW0_STRV1,Peptidase S54 rhomboid domain-containing protein,Peptidase S54 family,Bacteria,Bacillati,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,Streptomycesviridosporus,D5ZQW0,SSFG_03595,Streptomycesviridosporus(strainATCC14672/DSM40746/JCM4963/KCTC9882/NRRLB-12104/FH1290)(Streptomycesghanaensis),296,,WP_004985883.1;,D5ZQW0;,
A0A093ZCS6_9PEZI,Rhomboid-type serine protease (EC 3.4.21.105),Peptidase S54 family,Eukaryota,Dikarya,Pezizomycotina,unclassifiedPseudogymnoascus,Thelebolales,Thelebolaceae,Pseudogymnoascus,,A0A093ZCS6,V492_02367,Pseudogymnoascussp.VKMF-4246,508,3.4.21.105,,A0A093ZCS6;,
I1I978_BRADI,RHOMBOID-like protein (EC 3.4.21.105),Peptidase S54 family,Eukaryota,Viridiplantae,Streptophytina,Petrosaviidae,Poales,Pooideae,Brachypodium,,I1I978,LOC100836172BRADI_3g42100v3,Brachypodiumdistachyon(Purplefalsebrome)(Trachyniadistachya),321,3.4.21.105,XP_003574883.1;,,
A0A078CQ59_BRANA,,,,,,,,,,,A0A078CQ59,,,,,,,
G7IHP5_MEDTR,RHOMBOID-like protein (EC 3.4.21.105),Peptidase S54 family,Eukaryota,Viridiplantae,Streptophytina,Magnoliopsida,Fabales,Papilionoideae,Medicago,,G7IHP5,11414014MTR_2g097210MtrunA17_Chr2g0328271,Medicagotruncatula(Barrelmedic)(Medicagotribuloides),383,3.4.21.105,XP_003597357.1;,G7IHP5;,
A0A078JLD9_BRANA,RHOMBOID-like protein (EC 3.4.21.105),Peptidase S54 family,Eukaryota,Viridiplantae,Streptophytina,Magnoliopsida,Brassicales,Brassicaceae,Brassica,,A0A078JLD9,BnaCnng54050DDARMORV10_C09P18900.1GSBRNA2T00060482001,Brassicanapus(Rape),319,3.4.21.105,XP_013653829.1;,A0A078JLD9;,
B4LCX1_DROVI,"Uncharacterized protein, isoform A (EC 3.4.21.-)",Peptidase S54 family,Eukaryota,Metazoa,Hexapoda,Neoptera,Muscomorpha,Drosophilinae,Drosophila,,B4LCX1,Dvir\GJ12468Dvir_GJ12468,Drosophilavirilis(Fruitfly),476,3.4.21.-,XP_002046490.1;,B4LCX1;,
W9RRH2_9ROSA,Rhomboid domain-containing protein 1,Peptidase S54 family,Eukaryota,Viridiplantae,Streptophytina,Magnoliopsida,Rosales,Moraceae,Morus,,W9RRH2,L484_003607,Morusnotabilis,271,,XP_010101608.1;,W9RRH2;,
J3MZD2_ORYBR,RHOMBOID-like protein (EC 3.4.21.105),Peptidase S54 family,Eukaryota,Viridiplantae,Streptophytina,Petrosaviidae,Poales,Oryzoideae,Oryza,,J3MZD2,,Oryzabrachyantha(malosina),270,3.4.21.105,,J3MZD2;,
C5XET2_SORBI,Peptidase S54 rhomboid domain-containing protein,Peptidase S54 family,Eukaryota,Viridiplantae,Streptophytina,Petrosaviidae,Poales,Panicoideae,Sorghum,,C5XET2,SORBI_3003G386700,Sorghumbicolor(Sorghum)(Sorghumvulgare),273,,XP_002458911.1;,C5XET2;,
A0A059DAF4_EUCGR,Peptidase S54 rhomboid domain-containing protein,Peptidase S54 family,Eukaryota,Viridiplantae,Streptophytina,Magnoliopsida,Myrtales,Myrtoideae,Eucalyptus,,A0A059DAF4,EUGRSUZ_A00099,Eucalyptusgrandis(Floodedgum),271,,XP_010046101.1;,A0A059DAF4;,
M0XTB9_HORVV,,,,,,,,,,,M0XTB9,,,,,,,
I1LQD5_SOYBN,Peptidase S54 rhomboid domain-containing protein,Peptidase S54 family,Eukaryota,Viridiplantae,Streptophytina,Magnoliopsida,Fabales,Papilionoideae,Glycinesubgen.Soja,,I1LQD5,GLYMA_12G051500,Glycinemax(Soybean)(Glycinehispida),271,,,,
I6HFF1_SHIFL,,,,,,,,,,,I6HFF1,,,,,,,
I1J0R1_BRADI,RHOMBOID-like protein (EC 3.4.21.105),Peptidase S54 family,Eukaryota,Viridiplantae,Streptophytina,Petrosaviidae,Poales,Pooideae,Brachypodium,,I1J0R1,BRADI_5g18750v3,Brachypodiumdistachyon(Purplefalsebrome)(Trachyniadistachya),343,3.4.21.105,XP_003580349.1;,,
E7QA25_YEASB,,,,,,,,,,,E7QA25,,,,,,,
J3PGI7_GAET3,Rhomboid-type serine protease (EC 3.4.21.105),Peptidase S54 family,Eukaryota,Dikarya,Pezizomycotina,Sordariomycetidae,Magnaporthales,Magnaporthaceae,Gaeumannomyces,Gaeumannomycestritici,J3PGI7,20353070GGTG_12612,Gaeumannomycestritici(strainR3-111a-1)(Wheatandbarleytake-allrootrotfungus)(Gaeumannomycesgraminisvar.tritici),587,3.4.21.105,XP_009228777.1;,J3PGI7;,
V7BC17_PHAVU,RHOMBOID-like protein (EC 3.4.21.105),Peptidase S54 family,Eukaryota,Viridiplantae,Streptophytina,Magnoliopsida,Fabales,Papilionoideae,Phaseolus,,V7BC17,PHAVU_007G067300g,Phaseolusvulgaris(Kidneybean)(Frenchbean),329,3.4.21.105,XP_007143375.1;,V7BC17;,
D3ZA62_RAT,Rhomboid-related protein 2 (EC 3.4.21.105),Peptidase S54 family,Eukaryota,Metazoa,Craniata,Mammalia,Myomorpha,Murinae,Rattus,,D3ZA62,Rhbdl2,Rattusnorvegicus(Rat),349,3.4.21.105,,D3ZA62;,
A0A2J8R1E0_PONAB,Rhomboid-related protein 1 (EC 3.4.21.105),Peptidase S54 family,Eukaryota,Metazoa,Craniata,Mammalia,Catarrhini,Ponginae,Pongo,,A0A2J8R1E0,RHBDL1CR201_G0054892,Pongoabelii(Sumatranorangutan)(Pongopygmaeusabelii),373,3.4.21.105,,,
A0A0D2PLF3_GOSRA,Peptidase S54 rhomboid domain-containing protein,Peptidase S54 family,Eukaryota,Viridiplantae,Streptophytina,Magnoliopsida,Malvales,Malvoideae,Gossypium,,A0A0D2PLF3,B456_005G016100,Gossypiumraimondii(Peruviancotton)(Gossypiumklotzschianumsubsp.raimondii),269,,XP_012481535.1;,A0A0D2PLF3;,
A0A0A1SL53_9HYPO,Rhomboid-type serine protease (EC 3.4.21.105),Peptidase S54 family,Eukaryota,Dikarya,Pezizomycotina,Hypocreomycetidae,Hypocreales,Clavicipitaceae,,,A0A0A1SL53,VHEMI01171,[Torrubiella]hemipterigena,540,3.4.21.105,,A0A0A1SL53;,
M0YIA1_HORVV,,,,,,,,,,,M0YIA1,,,,,,,
I1N1Q9_SOYBN,RHOMBOID-like protein (EC 3.4.21.105),Peptidase S54 family,Eukaryota,Viridiplantae,Streptophytina,Magnoliopsida,Fabales,Papilionoideae,Glycinesubgen.Soja,,I1N1Q9,GLYMA_18G153100,Glycinemax(Soybean)(Glycinehispida),384,3.4.21.105,,I1N1Q9;,
Q82AJ8_STRAW,Integral membrane protein,,Bacteria,Bacillati,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,Streptomycesavermitilis,Q82AJ8,SAVERM_6059,Streptomycesavermitilis(strainATCC31267/DSM46492/JCM5070/NBRC14893/NCIMB12804/NRRL8165/MA-4680),247,,WP_010987460.1;,Q82AJ8;,
M3YSN6_MUSPF,rhomboid protease (EC 3.4.21.105),Peptidase S54 family,Eukaryota,Metazoa,Craniata,Mammalia,Caniformia,Mustelinae,Mustela,Mustelaputorius,M3YSN6,RHBDL2,Mustelaputoriusfuro(Europeandomesticferret)(Mustelafuro),308,3.4.21.105,,M3YSN6;,
W5PUP0_SHEEP,rhomboid protease (EC 3.4.21.105),Peptidase S54 family,Eukaryota,Metazoa,Craniata,Mammalia,Pecora,Caprinae,Ovis,,W5PUP0,RHBDL1,Ovisaries(Sheep),329,3.4.21.105,,,
A0A022R8P1_ERYGU,Peptidase S54 rhomboid domain-containing protein,Peptidase S54 family,Eukaryota,Viridiplantae,Streptophytina,Magnoliopsida,Lamiales,Phrymaceae,Erythranthe,,A0A022R8P1,MIMGU_mgv1a026955mg,Erythrantheguttata(Yellowmonkeyflower)(Mimulusguttatus),268,,XP_012839096.1;,A0A022R8P1;,
A0A0E0M1Y7_ORYPU,Peptidase S54 rhomboid domain-containing protein,Peptidase S54 family,Eukaryota,Viridiplantae,Streptophytina,Petrosaviidae,Poales,Oryzoideae,Oryza,,A0A0E0M1Y7,,Oryzapunctata(Redrice),351,,,,
A0A0B0P2S1_GOSAR,Rhomboid domain-containing 1,Peptidase S54 family,Eukaryota,Viridiplantae,Streptophytina,Magnoliopsida,Malvales,Malvoideae,Gossypium,,A0A0B0P2S1,F383_21259,Gossypiumarboreum(Treecotton)(Gossypiumnanking),269,,XP_017628140.1;,A0A0B0P2S1;,
A0A0D9XVR1_9ORYZ,RHOMBOID-like protein (EC 3.4.21.105),Peptidase S54 family,Eukaryota,Viridiplantae,Streptophytina,Petrosaviidae,Poales,Oryzoideae,Leersia,,A0A0D9XVR1,,Leersiaperrieri,388,3.4.21.105,,A0A0D9XVR1;,
A0A059AG84_EUCGR,RHOMBOID-like protein (EC 3.4.21.105),Peptidase S54 family,Eukaryota,Viridiplantae,Streptophytina,Magnoliopsida,Myrtales,Myrtoideae,Eucalyptus,,A0A059AG84,EUGRSUZ_J02047,Eucalyptusgrandis(Floodedgum),275,3.4.21.105,,A0A059AG84;,
D6K7T7_9ACTN,Membrane protein,Peptidase S54 family,Bacteria,Bacillati,Actinomycetota,unclassifiedStreptomyces,Kitasatosporales,Streptomycetaceae,Streptomyces,,D6K7T7,SSTG_02363,Streptomycessp.e14,282,,,D6K7T7;,
M4CYI2_BRACM,RHOMBOID-like protein (EC 3.4.21.105),Peptidase S54 family,Eukaryota,Viridiplantae,Streptophytina,Magnoliopsida,Brassicales,Brassicaceae,Brassica,,M4CYI2,,Brassicacampestris(Fieldmustard),347,3.4.21.105,XP_009122358.1;,M4CYI2;,
V9GX92_MOUSE,rhomboid protease (EC 3.4.21.105),Peptidase S54 family,Eukaryota,Metazoa,Craniata,Mammalia,Myomorpha,Murinae,Mus,,V9GX92,Rhbdl1,Musmusculus(Mouse),369,3.4.21.105,,V9GX92;,
Q651M0_ORYSJ,RHOMBOID-like protein (EC 3.4.21.105),Peptidase S54 family,Eukaryota,Viridiplantae,Streptophytina,Petrosaviidae,Poales,Oryzoideae,Oryza,Oryzasativa,Q651M0,Os09g0525900OSNPB_090525900,Oryzasativasubsp.japonica(Rice),323,3.4.21.105,XP_015612697.1;,Q651M0;,
A0A0M2GR02_9ACTN,Rhomboid family protein,Peptidase S54 family,Bacteria,Bacillati,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,,A0A0M2GR02,UK15_08025,Streptomycesvariegatus,296,,WP_031137574.1;,A0A0M2GR02;,
U5FL43_POPTR,Peptidase S54 rhomboid domain-containing protein,Peptidase S54 family,Eukaryota,Viridiplantae,Streptophytina,Magnoliopsida,Malpighiales,Salicaceae,Populus,,U5FL43,POPTR_017G027800,Populustrichocarpa(Westernbalsampoplar)(Populusbalsamiferasubsp.trichocarpa),269,,XP_006372849.1;,U5FL43;,
D8R4K4_SELML,RHOMBOID-like protein (EC 3.4.21.105),Peptidase S54 family,Eukaryota,Viridiplantae,Streptophytina,Lycopodiopsida,Selaginellales,Selaginellaceae,Selaginella,,D8R4K4,SELMODRAFT_84059,Selaginellamoellendorffii(Spikemoss),335,3.4.21.105,XP_002966069.1;,D8R4K4;,
A0A063C2Q4_USTVR,,,,,,,,,,,A0A063C2Q4,,,,,,,
I1HBZ5_BRADI,RHOMBOID-like protein (EC 3.4.21.105),Peptidase S54 family,Eukaryota,Viridiplantae,Streptophytina,Petrosaviidae,Poales,Pooideae,Brachypodium,,I1HBZ5,BRADI_2g03110v3,Brachypodiumdistachyon(Purplefalsebrome)(Trachyniadistachya),417,3.4.21.105,XP_003568622.1;,,
A0A078JLD1_BRANA,RHOMBOID-like protein (EC 3.4.21.105),Peptidase S54 family,Eukaryota,Viridiplantae,Streptophytina,Magnoliopsida,Brassicales,Brassicaceae,Brassica,,A0A078JLD1,BnaA06g38080DDARMORV10_A06P08940.1GSBRNA2T00054637001,Brassicanapus(Rape),304,3.4.21.105,XP_013746557.1;XP_013746558.1;,A0A078JLD1;,
A2Z3A4_ORYSI,RHOMBOID-like protein (EC 3.4.21.105),Peptidase S54 family,Eukaryota,Viridiplantae,Streptophytina,Petrosaviidae,Poales,Oryzoideae,Oryza,Oryzasativa,A2Z3A4,OsI_32104,Oryzasativasubsp.indica(Rice),323,3.4.21.105,,A2Z3A4;,
J3NAH2_ORYBR,RHOMBOID-like protein (EC 3.4.21.105),Peptidase S54 family,Eukaryota,Viridiplantae,Streptophytina,Petrosaviidae,Poales,Oryzoideae,Oryza,,J3NAH2,LOC102703347,Oryzabrachyantha(malosina),379,3.4.21.105,XP_006663131.1;,J3NAH2;,
W9RWQ0_9ROSA,RHOMBOID-like protein (EC 3.4.21.105),Peptidase S54 family,Eukaryota,Viridiplantae,Streptophytina,Magnoliopsida,Rosales,Moraceae,Morus,,W9RWQ0,L484_015751,Morusnotabilis,328,3.4.21.105,XP_010107410.1;,W9RWQ0;,
G3V8M7_RAT,rhomboid protease (EC 3.4.21.105),Peptidase S54 family,Eukaryota,Metazoa,Craniata,Mammalia,Myomorpha,Murinae,Rattus,,G3V8M7,Rhbdl1,Rattusnorvegicus(Rat),429,3.4.21.105,,G3V8M7;,
A0A0E0R1I3_ORYRU,RHOMBOID-like protein (EC 3.4.21.105),Peptidase S54 family,Eukaryota,Viridiplantae,Streptophytina,Petrosaviidae,Poales,Oryzoideae,Oryza,,A0A0E0R1I3,,Oryzarufipogon(Brownbeardrice)(Asianwildrice),332,3.4.21.105,,A0A0E0R1I3;,
A0A0D3FZ35_9ORYZ,RHOMBOID-like protein (EC 3.4.21.105),Peptidase S54 family,Eukaryota,Viridiplantae,Streptophytina,Petrosaviidae,Poales,Oryzoideae,Oryza,,A0A0D3FZ35,,Oryzabarthii,352,3.4.21.105,,A0A0D3FZ35;,
I1MDE7_SOYBN,RHOMBOID-like protein (EC 3.4.21.105),Peptidase S54 family,Eukaryota,Viridiplantae,Streptophytina,Magnoliopsida,Fabales,Papilionoideae,Glycinesubgen.Soja,,I1MDE7,GLYMA_15G037600,Glycinemax(Soybean)(Glycinehispida),389,3.4.21.105,XP_003547018.1;,,
V4SR96_CITCL,UBA domain-containing protein,Peptidase S54 family,Eukaryota,Viridiplantae,Streptophytina,Magnoliopsida,Sapindales,Aurantioideae,Citrus,,V4SR96,CICLE_v10011870mg,Citrusclementina(Clementine)(CitrusdeliciosaxCitrussinensis),404,,XP_006429972.1;,V4SR96;,
